enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Sunny and a gentle breeze,1,28,82,34,21,51,2022-07-17,2,Low chance of precipitation,1024,25,77,11:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,20,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,29,84,34,21,46,2022-07-17,1,Low chance of precipitation,1024,26,79,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the south east,SE,SE,South Easterly,20,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,30,85,34,21,42,2022-07-17,1,Low chance of precipitation,1024,27,81,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the south south east,SSE,SSE,South South Easterly,21,13,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,30,87,34,21,40,2022-07-17,0,Precipitation is not expected,1024,28,82,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the south south east,SSE,SSE,South South Easterly,20,13,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,30,86,34,21,38,2022-07-17,0,Precipitation is not expected,1023,28,82,15:00,1,Good,1,Sunny,A gentle breeze from the south south east,SSE,SSE,South South Easterly,20,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,30,85,34,21,36,2022-07-17,1,Low chance of precipitation,1023,28,82,16:00,1,Good,1,Sunny,A gentle breeze from the south south east,SSE,SSE,South South Easterly,19,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,29,85,34,21,35,2022-07-17,0,Precipitation is not expected,1023,28,82,17:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,29,84,33,20,35,2022-07-17,0,Precipitation is not expected,1022,28,82,18:00,1,Good,1,Sunny,A gentle breeze from the south,S,S,Southerly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,28,82,29,18,35,2022-07-17,0,Precipitation is not expected,1022,27,80,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,14,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,27,80,22,14,39,2022-07-17,1,Low chance of precipitation,1022,25,77,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,12,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,25,77,18,11,45,2022-07-17,1,Low chance of precipitation,1022,23,74,21:00,1,Good,3,Sunny Intervals,Light winds from the south south east,SSE,SSE,South South Easterly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,23,73,17,10,53,2022-07-17,1,Low chance of precipitation,1022,21,71,22:00,1,Good,2,Partly Cloudy,Light winds from the south south east,SSE,SSE,South South Easterly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,22,71,18,11,57,2022-07-17,1,Low chance of precipitation,1022,20,69,23:00,1,Good,2,Partly Cloudy,Light winds from the south east,SE,SE,South Easterly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,21,71,18,11,60,2022-07-18,0,Precipitation is not expected,1022,20,68,00:00,1,Good,2,Partly Cloudy,Light winds from the south east,SE,SE,South Easterly,10,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,21,70,18,11,62,2022-07-18,1,Low chance of precipitation,1022,19,67,01:00,1,Good,2,Partly Cloudy,Light winds from the south east,SE,SE,South Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,21,69,18,11,65,2022-07-18,2,Low chance of precipitation,1022,19,66,02:00,1,Good,2,Partly Cloudy,Light winds from the east south east,ESE,ESE,East South Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,20,68,18,11,68,2022-07-18,1,Low chance of precipitation,1021,19,65,03:00,1,Good,2,Partly Cloudy,Light winds from the east south east,ESE,ESE,East South Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,19,67,19,12,71,2022-07-18,1,Low chance of precipitation,1021,18,64,04:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,19,65,20,13,73,2022-07-18,1,Low chance of precipitation,1020,17,63,05:00,1,Good,2,Partly Cloudy,Light winds from the east,E,E,Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,18,64,21,13,76,2022-07-18,1,Low chance of precipitation,1020,17,62,06:00,1,Good,3,Sunny Intervals,Light winds from the east,E,E,Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and light winds,1,19,66,21,13,75,2022-07-18,1,Low chance of precipitation,1020,17,63,07:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and light winds,1,21,70,22,14,68,2022-07-18,0,Precipitation is not expected,1020,19,67,08:00,1,Good,1,Sunny,Light winds from the east,E,E,Easterly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and light winds,1,24,76,23,14,58,2022-07-18,1,Low chance of precipitation,1020,22,71,09:00,1,Good,1,Sunny,Light winds from the east south east,ESE,ESE,East South Easterly,12,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,27,81,24,15,49,2022-07-18,1,Low chance of precipitation,1019,25,76,10:00,1,Good,1,Sunny,A gentle breeze from the east south east,ESE,ESE,East South Easterly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,30,86,24,15,43,2022-07-18,0,Precipitation is not expected,1019,27,81,11:00,1,Good,1,Sunny,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,33,90,24,15,38,2022-07-18,0,Precipitation is not expected,1019,29,85,12:00,1,Good,1,Sunny,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,34,94,23,15,35,2022-07-18,0,Precipitation is not expected,1019,31,88,13:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,36,97,24,15,31,2022-07-18,0,Precipitation is not expected,1018,33,91,14:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,37,98,25,15,29,2022-07-18,0,Precipitation is not expected,1018,34,93,15:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,37,99,24,15,28,2022-07-18,1,Low chance of precipitation,1017,34,94,16:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,37,99,24,15,28,2022-07-18,0,Precipitation is not expected,1016,35,94,17:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,37,99,23,15,28,2022-07-18,0,Precipitation is not expected,1016,34,94,18:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,36,97,22,14,30,2022-07-18,0,Precipitation is not expected,1015,33,92,19:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,35,95,22,14,33,2022-07-18,0,Precipitation is not expected,1015,32,89,20:00,1,Good,1,Sunny,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,33,91,22,14,39,2022-07-18,1,Low chance of precipitation,1015,30,85,21:00,1,Good,3,Sunny Intervals,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,31,87,22,14,45,2022-07-18,1,Low chance of precipitation,1015,27,81,22:00,1,Good,2,Partly Cloudy,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,29,84,24,15,48,2022-07-18,0,Precipitation is not expected,1015,26,79,23:00,1,Good,2,Partly Cloudy,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,28,82,25,15,50,2022-07-19,1,Low chance of precipitation,1014,25,77,00:00,1,Good,2,Partly Cloudy,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,27,80,23,15,52,2022-07-19,1,Low chance of precipitation,1014,24,75,01:00,1,Good,2,Partly Cloudy,A gentle breeze from the east,E,E,Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,26,79,23,14,54,2022-07-19,1,Low chance of precipitation,1013,23,74,02:00,1,Good,2,Partly Cloudy,A gentle breeze from the east,E,E,Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,26,78,24,15,56,2022-07-19,1,Low chance of precipitation,1012,23,73,03:00,1,Good,2,Partly Cloudy,A gentle breeze from the east,E,E,Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,25,77,23,14,58,2022-07-19,1,Low chance of precipitation,1012,23,73,04:00,1,Good,2,Partly Cloudy,A gentle breeze from the east,E,E,Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,25,77,23,14,59,2022-07-19,1,Low chance of precipitation,1011,22,72,05:00,1,Good,2,Partly Cloudy,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,24,15,60,2022-07-19,1,Low chance of precipitation,1011,22,72,06:00,1,Good,3,Sunny Intervals,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,78,24,15,60,2022-07-19,1,Low chance of precipitation,1011,23,73,07:00,1,Good,3,Sunny Intervals,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,27,81,24,15,58,2022-07-19,1,Low chance of precipitation,1011,24,75,08:00,1,Good,1,Sunny,A gentle breeze from the east south east,ESE,ESE,East South Easterly,14,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,29,85,25,16,53,2022-07-19,1,Low chance of precipitation,1011,26,78,09:00,1,Good,1,Sunny,A gentle breeze from the east south east,ESE,ESE,East South Easterly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,31,89,26,16,49,2022-07-19,1,Low chance of precipitation,1011,27,81,10:00,1,Good,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,33,92,27,17,46,2022-07-19,1,Low chance of precipitation,1010,29,84,11:00,1,Good,1,Sunny,A gentle breeze from the south south east,SSE,SSE,South South Easterly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,35,94,27,17,45,2022-07-19,2,Low chance of precipitation,1010,30,85,12:00,1,Good,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,35,96,28,17,44,2022-07-19,3,Low chance of precipitation,1010,30,87,13:00,1,Good,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,36,97,29,18,43,2022-07-19,3,Low chance of precipitation,1010,31,87,14:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny and a gentle breeze,1,36,97,29,18,42,2022-07-19,3,Low chance of precipitation,1011,31,88,15:00,1,Good,1,Sunny,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,35,95,28,18,43,2022-07-19,3,Low chance of precipitation,1011,30,87,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,34,93,28,18,46,2022-07-19,4,Low chance of precipitation,1011,29,85,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,32,89,28,18,51,2022-07-19,5,Low chance of precipitation,1011,27,81,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,29,85,27,17,59,2022-07-19,7,Low chance of precipitation,1011,25,77,19:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,27,80,26,16,66,2022-07-19,9,Low chance of precipitation,1011,23,73,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,12,25,77,26,16,73,2022-07-19,11,Low chance of precipitation,1012,21,71,21:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,23,74,27,17,79,2022-07-19,12,Low chance of precipitation,1012,20,68,22:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,22,72,29,18,83,2022-07-19,12,Low chance of precipitation,1012,19,66,23:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,21,70,31,19,88,2022-07-20,14,Low chance of precipitation,1012,18,65,00:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,20,68,31,19,91,2022-07-20,16,Low chance of precipitation,1012,17,63,01:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,19,67,31,19,93,2022-07-20,18,Low chance of precipitation,1012,17,63,02:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,19,67,31,19,93,2022-07-20,20,Low chance of precipitation,1013,17,63,03:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,19,67,32,20,93,2022-07-20,22,Low chance of precipitation,1013,17,63,04:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,20,67,32,20,93,2022-07-20,23,Low chance of precipitation,1013,17,63,05:00,1,Good,12,Light Rain,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light rain and a gentle breeze,12,20,68,33,20,92,2022-07-20,23,Low chance of precipitation,1013,17,63,06:00,1,Good,12,Light Rain,A gentle breeze from the west,W,W,Westerly,17,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,33,21,89,2022-07-20,23,Low chance of precipitation,1013,18,65,07:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,72,35,22,83,2022-07-20,20,Low chance of precipitation,1014,19,67,08:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,19,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,23,74,37,23,76,2022-07-20,17,Low chance of precipitation,1015,20,69,09:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,20,13,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,24,75,39,24,70,2022-07-20,13,Low chance of precipitation,1015,21,70,10:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,22,13,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,24,75,41,25,65,2022-07-20,10,Low chance of precipitation,1016,21,71,11:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,23,14,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,76,42,26,61,2022-07-20,9,Low chance of precipitation,1017,22,71,12:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,24,15,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,24,76,43,27,58,2022-07-20,9,Low chance of precipitation,1017,22,72,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,24,15,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,25,76,44,27,55,2022-07-20,8,Low chance of precipitation,1018,22,72,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,25,16,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,25,77,44,28,52,2022-07-20,8,Low chance of precipitation,1019,23,73,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,26,16,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,25,77,44,28,49,2022-07-20,7,Low chance of precipitation,1019,23,74,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,27,17,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,25,77,43,27,47,2022-07-20,6,Low chance of precipitation,1020,23,74,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,27,17,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,25,76,40,25,48,2022-07-20,7,Low chance of precipitation,1020,23,73,18:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,26,16,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,74,37,23,51,2022-07-20,7,Low chance of precipitation,1021,22,71,19:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,25,16,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,22,71,34,21,56,2022-07-20,6,Low chance of precipitation,1021,21,69,20:00,1,Good,7,Light Cloud,A moderate breeze from the west north west,WNW,WNW,West North Westerly,23,14,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,20,68,32,20,62,2022-07-20,6,Low chance of precipitation,1022,19,66,21:00,1,Good,7,Light Cloud,A moderate breeze from the west north west,WNW,WNW,West North Westerly,21,13,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,31,19,67,2022-07-20,5,Low chance of precipitation,1022,17,63,22:00,1,Good,7,Light Cloud,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,29,18,72,2022-07-20,2,Low chance of precipitation,1023,16,61,23:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,18,11,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,27,17,76,2022-07-21,1,Low chance of precipitation,1023,15,60,00:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,59,26,16,80,2022-07-21,2,Low chance of precipitation,1024,15,59,01:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,58,23,14,82,2022-07-21,3,Low chance of precipitation,1024,14,58,02:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,14,58,19,12,83,2022-07-21,2,Low chance of precipitation,1024,14,57,03:00,1,Good,7,Light Cloud,Light winds from the north west,NW,NW,North Westerly,11,7,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Light cloud and light winds,36,14,57,17,11,84,2022-07-21,3,Low chance of precipitation,1024,14,57,04:00,1,Good,7,Light Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Partly cloudy and light winds,2,14,57,15,10,85,2022-07-21,4,Low chance of precipitation,1025,13,56,05:00,1,Good,2,Partly Cloudy,Light winds from the north north west,NNW,NNW,North North Westerly,9,6,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,14,58,14,9,85,2022-07-21,4,Low chance of precipitation,1025,14,57,06:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,8,5,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,15,60,14,9,83,2022-07-21,3,Low chance of precipitation,1025,14,58,07:00,1,Good,3,Sunny Intervals,Not available,-99,-99,Direction not available,7,5,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,17,63,15,9,77,2022-07-21,2,Low chance of precipitation,1025,16,60,08:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,7,5,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
Sunny intervals and light winds,3,19,66,17,11,69,2022-07-21,2,Low chance of precipitation,1025,17,63,09:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,8,5,2022-07-17T08:59:00+01:00,2022-07-17T10:01:19.964+01:00,2653822,Cardiff
