enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Partly cloudy and a gentle breeze,2,17,63,29,18,72,2022-07-20,2,Low chance of precipitation,1023,17,62,23:00,1,Good,2,Partly Cloudy,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,17,62,27,17,75,2022-07-21,1,Low chance of precipitation,1023,16,61,00:00,1,Good,2,Partly Cloudy,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,16,60,26,16,77,2022-07-21,3,Low chance of precipitation,1024,15,59,01:00,1,Good,2,Partly Cloudy,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,15,59,23,15,79,2022-07-21,4,Low chance of precipitation,1024,15,59,02:00,1,Good,2,Partly Cloudy,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,15,59,21,13,81,2022-07-21,4,Low chance of precipitation,1024,15,58,03:00,1,Good,2,Partly Cloudy,A gentle breeze from the north west,NW,NW,North Westerly,14,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Partly cloudy and a gentle breeze,2,15,58,19,12,82,2022-07-21,5,Low chance of precipitation,1024,14,57,04:00,1,Good,2,Partly Cloudy,A gentle breeze from the north north west,NNW,NNW,North North Westerly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Partly cloudy and light winds,2,14,58,18,11,84,2022-07-21,5,Low chance of precipitation,1024,14,57,05:00,1,Good,2,Partly Cloudy,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,15,58,17,11,84,2022-07-21,5,Low chance of precipitation,1024,14,57,06:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,10,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,15,60,17,11,83,2022-07-21,4,Low chance of precipitation,1024,15,58,07:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,9,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,17,63,18,11,78,2022-07-21,3,Low chance of precipitation,1025,16,61,08:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,9,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,19,66,19,12,71,2022-07-21,2,Low chance of precipitation,1025,17,63,09:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,9,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,21,69,19,12,65,2022-07-21,2,Low chance of precipitation,1025,19,66,10:00,1,Good,3,Sunny Intervals,Not available,-99,-99,Direction not available,9,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,22,71,19,12,60,2022-07-21,1,Low chance of precipitation,1025,20,68,11:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,10,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,23,73,19,12,57,2022-07-21,2,Low chance of precipitation,1025,21,70,12:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,23,74,19,12,54,2022-07-21,2,Low chance of precipitation,1025,22,71,13:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,10,6,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,24,75,21,13,51,2022-07-21,2,Low chance of precipitation,1024,22,72,14:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,11,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and light winds,3,25,76,22,14,48,2022-07-21,1,Low chance of precipitation,1024,23,73,15:00,1,Good,3,Sunny Intervals,Light winds from the north west,NW,NW,North Westerly,12,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,23,15,47,2022-07-21,1,Low chance of precipitation,1023,23,74,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,24,15,46,2022-07-21,1,Low chance of precipitation,1023,23,74,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,76,24,15,46,2022-07-21,2,Low chance of precipitation,1022,23,73,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,14,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,24,75,23,14,48,2022-07-21,2,Low chance of precipitation,1022,22,72,19:00,1,Good,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,73,22,14,51,2022-07-21,2,Low chance of precipitation,1021,21,71,20:00,1,Good,7,Light Cloud,A gentle breeze from the north north west,NNW,NNW,North North Westerly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,71,22,14,56,2022-07-21,3,Low chance of precipitation,1021,20,69,21:00,1,Good,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,20,69,23,14,61,2022-07-21,4,Low chance of precipitation,1021,19,66,22:00,1,Good,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,67,23,15,65,2022-07-21,2,Low chance of precipitation,1021,18,65,23:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,24,15,69,2022-07-22,2,Low chance of precipitation,1021,18,64,00:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,24,15,72,2022-07-22,3,Low chance of precipitation,1022,17,63,01:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,24,15,74,2022-07-22,4,Low chance of precipitation,1021,17,62,02:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,23,14,75,2022-07-22,5,Low chance of precipitation,1021,16,61,03:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,23,14,77,2022-07-22,6,Low chance of precipitation,1021,16,60,04:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,24,15,78,2022-07-22,7,Low chance of precipitation,1021,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,24,15,80,2022-07-22,7,Low chance of precipitation,1021,15,59,06:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,62,24,15,79,2022-07-22,6,Low chance of precipitation,1020,16,60,07:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,18,64,25,16,74,2022-07-22,5,Low chance of precipitation,1020,17,62,08:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,14,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,19,67,26,16,68,2022-07-22,5,Low chance of precipitation,1020,18,65,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,70,27,17,62,2022-07-22,6,Low chance of precipitation,1020,19,67,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,27,17,57,2022-07-22,7,Low chance of precipitation,1020,21,69,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,28,17,54,2022-07-22,8,Low chance of precipitation,1020,21,70,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,28,17,51,2022-07-22,8,Low chance of precipitation,1020,22,72,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,28,18,49,2022-07-22,7,Low chance of precipitation,1020,23,73,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north east,NNE,NNE,North North Easterly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,29,18,48,2022-07-22,6,Low chance of precipitation,1020,23,73,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north east,NNE,NNE,North North Easterly,17,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,28,18,47,2022-07-22,5,Low chance of precipitation,1020,23,73,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,17,11,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,25,76,28,17,48,2022-07-22,4,Low chance of precipitation,1020,23,73,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,17,11,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,27,17,49,2022-07-22,4,Low chance of precipitation,1019,23,73,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,17,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,26,16,52,2022-07-22,5,Low chance of precipitation,1019,22,71,19:00,1,Good,3,Sunny Intervals,A gentle breeze from the north north west,NNW,NNW,North North Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,25,15,56,2022-07-22,6,Low chance of precipitation,1019,21,69,20:00,1,Good,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,24,15,61,2022-07-22,7,Low chance of precipitation,1020,19,67,21:00,1,Good,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,20,67,25,15,66,2022-07-22,8,Low chance of precipitation,1020,18,65,22:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,25,16,70,2022-07-22,7,Low chance of precipitation,1020,17,63,23:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,26,16,73,2022-07-23,8,Low chance of precipitation,1020,17,62,00:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,25,16,76,2022-07-23,10,Low chance of precipitation,1020,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,24,15,78,2022-07-23,11,Low chance of precipitation,1020,16,60,02:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,24,15,79,2022-07-23,12,Low chance of precipitation,1020,15,60,03:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,60,23,15,80,2022-07-23,14,Low chance of precipitation,1020,15,59,04:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,15,59,23,15,81,2022-07-23,15,Low chance of precipitation,1020,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,15,59,24,15,82,2022-07-23,14,Low chance of precipitation,1020,15,58,06:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,60,24,15,81,2022-07-23,14,Low chance of precipitation,1020,15,59,07:00,1,Good,7,Light Cloud,A gentle breeze from the north east,NE,NE,North Easterly,14,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,17,63,24,15,76,2022-07-23,12,Low chance of precipitation,1020,16,61,08:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,19,66,25,16,70,2022-07-23,10,Low chance of precipitation,1020,18,64,09:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,20,68,26,16,64,2022-07-23,7,Low chance of precipitation,1020,19,66,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,71,26,16,59,2022-07-23,6,Low chance of precipitation,1020,20,68,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,26,16,56,2022-07-23,6,Low chance of precipitation,1020,21,69,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,73,26,16,53,2022-07-23,6,Low chance of precipitation,1020,21,71,13:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,26,16,52,2022-07-23,5,Low chance of precipitation,1020,22,71,14:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,26,16,51,2022-07-23,5,Low chance of precipitation,1020,22,72,15:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,75,26,16,52,2022-07-23,4,Low chance of precipitation,1020,22,72,16:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,24,74,25,16,54,2022-07-23,4,Low chance of precipitation,1019,22,71,17:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,23,74,24,15,56,2022-07-23,5,Low chance of precipitation,1019,21,70,18:00,1,Good,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,72,23,14,60,2022-07-23,6,Low chance of precipitation,1019,20,69,19:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,14,9,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,70,22,14,64,2022-07-23,7,Low chance of precipitation,1019,19,67,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,13,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,22,13,69,2022-07-23,9,Low chance of precipitation,1019,19,65,21:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and light winds,36,19,66,22,13,74,2022-07-23,10,Low chance of precipitation,1019,18,64,22:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and light winds,36,18,65,22,14,77,2022-07-23,10,Low chance of precipitation,1019,17,62,23:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and light winds,36,18,64,23,14,80,2022-07-24,11,Low chance of precipitation,1019,16,61,00:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and light winds,36,17,63,22,14,82,2022-07-24,13,Low chance of precipitation,1019,16,61,01:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and light winds,36,17,62,22,14,84,2022-07-24,14,Low chance of precipitation,1019,16,60,02:00,1,Good,7,Light Cloud,Light winds from the west south west,WSW,WSW,West South Westerly,12,7,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,22,14,85,2022-07-24,14,Low chance of precipitation,1018,15,59,03:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,22,14,86,2022-07-24,16,Low chance of precipitation,1018,15,59,04:00,1,Good,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,23,14,87,2022-07-24,16,Low chance of precipitation,1018,15,59,05:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,12,8,2022-07-16T22:53:00+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,24,15,87,2022-07-24,15,Low chance of precipitation,1017,15,59,06:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,17,63,24,15,85,2022-07-24,14,Low chance of precipitation,1017,16,60,07:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,65,25,16,80,2022-07-24,12,Low chance of precipitation,1016,17,63,08:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,14,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,27,17,74,2022-07-24,11,Low chance of precipitation,1016,18,65,09:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,71,28,17,69,2022-07-24,9,Low chance of precipitation,1016,19,67,10:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,72,28,18,65,2022-07-24,8,Low chance of precipitation,1015,20,68,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,73,29,18,62,2022-07-24,9,Low chance of precipitation,1015,21,70,12:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,24,75,30,18,60,2022-07-24,9,Low chance of precipitation,1015,21,71,13:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,24,75,31,19,57,2022-07-24,8,Low chance of precipitation,1014,22,71,14:00,1,Good,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,25,76,31,19,56,2022-07-24,8,Low chance of precipitation,1014,22,72,15:00,1,Good,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,25,76,31,19,54,2022-07-24,8,Low chance of precipitation,1013,22,72,16:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,24,76,31,19,54,2022-07-24,7,Low chance of precipitation,1013,22,72,17:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,24,75,29,18,55,2022-07-24,8,Low chance of precipitation,1012,22,71,18:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,23,73,28,17,58,2022-07-24,9,Low chance of precipitation,1012,21,70,19:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,22,72,26,16,62,2022-07-24,10,Low chance of precipitation,1011,20,68,20:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,69,25,15,67,2022-07-24,11,Low chance of precipitation,1011,19,66,21:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
