enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Partly cloudy and light winds,2,35,95,22,14,73,2022-07-25,17,Low chance of precipitation,1012,27,81,02:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,94,22,13,75,2022-07-25,16,Low chance of precipitation,1012,27,80,03:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,93,21,13,77,2022-07-25,13,Low chance of precipitation,1012,26,79,04:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,92,21,13,78,2022-07-25,11,Low chance of precipitation,1012,26,78,05:00,1,Good,2,Partly Cloudy,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,22,13,79,2022-07-25,12,Low chance of precipitation,1012,25,77,06:00,1,Good,2,Partly Cloudy,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,33,91,23,14,78,2022-07-25,13,Low chance of precipitation,1012,25,78,07:00,1,Good,3,Sunny Intervals,Light winds from the west,W,W,Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,34,93,23,14,75,2022-07-25,14,Low chance of precipitation,1012,26,79,08:00,1,Good,3,Sunny Intervals,Light winds from the west,W,W,Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,36,96,24,15,71,2022-07-25,12,Low chance of precipitation,1012,27,81,09:00,1,Good,3,Sunny Intervals,Light winds from the west,W,W,Westerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,37,99,25,15,67,2022-07-25,9,Low chance of precipitation,1011,29,83,10:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and a gentle breeze,3,38,100,26,16,63,2022-07-25,7,Low chance of precipitation,1011,29,85,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,39,102,27,17,59,2022-07-25,7,Low chance of precipitation,1010,30,87,12:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,39,103,28,17,56,2022-07-25,10,Low chance of precipitation,1010,31,88,13:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,40,104,29,18,54,2022-07-25,12,Low chance of precipitation,1009,31,89,14:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,40,104,30,19,53,2022-07-25,15,Low chance of precipitation,1009,32,89,15:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,40,104,30,19,52,2022-07-25,18,Low chance of precipitation,1009,32,89,16:00,1,Good,7,Light Cloud,A gentle breeze from the south south west,SSW,SSW,South South Westerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,40,103,30,19,53,2022-07-25,22,Low chance of precipitation,1009,32,89,17:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south west,SSW,SSW,South South Westerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,39,103,28,18,55,2022-07-25,29,Low chance of precipitation,1009,31,88,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,38,101,26,16,59,2022-07-25,36,Chance of precipitation,1009,30,86,19:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,37,99,24,15,62,2022-07-25,39,Chance of precipitation,1009,29,84,20:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,36,97,23,14,67,2022-07-25,37,Chance of precipitation,1009,28,83,21:00,1,Good,9,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,36,97,22,14,70,2022-07-25,30,Low chance of precipitation,1009,28,82,22:00,1,Good,9,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,36,96,22,13,73,2022-07-25,26,Low chance of precipitation,1009,27,81,23:00,1,Good,9,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,35,95,21,13,76,2022-07-26,26,Low chance of precipitation,1010,27,80,00:00,1,Good,9,Light Rain Showers,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,35,94,20,13,77,2022-07-26,28,Low chance of precipitation,1010,26,79,01:00,1,Good,9,Light Rain Showers,Light winds from the west south west,WSW,WSW,West South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and light winds,28,34,93,21,13,78,2022-07-26,28,Low chance of precipitation,1010,26,79,02:00,1,Good,28,Thundery Showers,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,33,92,21,13,80,2022-07-26,25,Low chance of precipitation,1010,26,78,03:00,1,Good,7,Light Cloud,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,33,91,21,13,81,2022-07-26,20,Low chance of precipitation,1010,25,77,04:00,1,Good,7,Light Cloud,Light winds from the west north west,WNW,WNW,West North Westerly,9,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,32,90,21,13,82,2022-07-26,16,Low chance of precipitation,1010,25,77,05:00,1,Good,7,Light Cloud,Light winds from the north west,NW,NW,North Westerly,9,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,32,89,22,14,82,2022-07-26,16,Low chance of precipitation,1010,25,76,06:00,1,Good,7,Light Cloud,Light winds from the north west,NW,NW,North Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,7,32,89,23,14,80,2022-07-26,18,Low chance of precipitation,1010,25,77,07:00,1,Good,7,Light Cloud,Light winds from the north west,NW,NW,North Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,33,91,24,15,77,2022-07-26,19,Low chance of precipitation,1010,26,78,08:00,1,Good,3,Sunny Intervals,Light winds from the north north west,NNW,NNW,North North Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,34,94,24,15,72,2022-07-26,17,Low chance of precipitation,1010,27,80,09:00,1,Good,3,Sunny Intervals,Light winds from the north,N,N,Northerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,36,96,25,15,69,2022-07-26,13,Low chance of precipitation,1010,28,82,10:00,1,Good,3,Sunny Intervals,Light winds from the north north east,NNE,NNE,North North Easterly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,7,37,98,25,16,66,2022-07-26,11,Low chance of precipitation,1010,29,83,11:00,1,Good,7,Light Cloud,Light winds from the east,E,E,Easterly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,38,100,26,16,63,2022-07-26,12,Low chance of precipitation,1009,29,85,12:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,38,101,27,17,60,2022-07-26,14,Low chance of precipitation,1009,30,86,13:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,39,102,27,17,59,2022-07-26,16,Low chance of precipitation,1009,30,87,14:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,39,103,28,18,58,2022-07-26,17,Low chance of precipitation,1009,31,87,15:00,1,Good,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,39,103,29,18,57,2022-07-26,18,Low chance of precipitation,1008,31,87,16:00,1,Good,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,39,102,28,18,57,2022-07-26,20,Low chance of precipitation,1008,30,87,17:00,1,Good,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,38,100,27,17,59,2022-07-26,23,Low chance of precipitation,1007,30,86,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,37,99,25,15,62,2022-07-26,28,Low chance of precipitation,1007,29,84,19:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,10,36,96,23,15,65,2022-07-26,31,Chance of precipitation,1007,28,82,20:00,1,Good,10,Light Rain Showers,Light winds from the south,S,S,Southerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,35,95,22,14,69,2022-07-26,28,Low chance of precipitation,1007,27,81,21:00,1,Good,9,Light Rain Showers,Light winds from the south,S,S,Southerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,34,94,22,14,72,2022-07-26,24,Low chance of precipitation,1007,27,80,22:00,1,Good,9,Light Rain Showers,Light winds from the south,S,S,Southerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,34,93,22,13,74,2022-07-26,21,Low chance of precipitation,1008,26,79,23:00,1,Good,9,Light Rain Showers,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,34,93,21,13,76,2022-07-27,22,Low chance of precipitation,1008,26,79,00:00,1,Good,9,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and light winds,9,33,92,21,13,77,2022-07-27,24,Low chance of precipitation,1008,26,78,01:00,1,Good,9,Light Rain Showers,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,33,91,21,13,78,2022-07-27,25,Low chance of precipitation,1009,25,77,02:00,1,Good,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,32,90,21,13,79,2022-07-27,22,Low chance of precipitation,1009,25,77,03:00,1,Good,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,31,89,21,13,80,2022-07-27,18,Low chance of precipitation,1010,25,76,04:00,1,Good,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,31,87,22,13,81,2022-07-27,15,Low chance of precipitation,1010,24,75,05:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,30,87,22,14,81,2022-07-27,16,Low chance of precipitation,1010,24,75,06:00,1,Good,7,Light Cloud,Light winds from the west north west,WNW,WNW,West North Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,7,31,87,24,15,80,2022-07-27,18,Low chance of precipitation,1010,24,76,07:00,1,Good,7,Light Cloud,Light winds from the north north west,NNW,NNW,North North Westerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,7,32,89,24,15,76,2022-07-27,19,Low chance of precipitation,1011,25,77,08:00,1,Good,7,Light Cloud,Light winds from the north,N,N,Northerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,33,91,25,16,72,2022-07-27,18,Low chance of precipitation,1010,26,79,09:00,1,Good,7,Light Cloud,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,34,94,26,16,68,2022-07-27,15,Low chance of precipitation,1010,27,81,10:00,1,Good,7,Light Cloud,A gentle breeze from the east north east,ENE,ENE,East North Easterly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,35,96,27,17,65,2022-07-27,14,Low chance of precipitation,1010,28,82,11:00,1,Good,7,Light Cloud,A gentle breeze from the east south east,ESE,ESE,East South Easterly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,36,97,28,18,62,2022-07-27,15,Low chance of precipitation,1010,29,83,12:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,37,98,29,18,59,2022-07-27,18,Low chance of precipitation,1009,29,85,13:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,37,99,30,19,57,2022-07-27,19,Low chance of precipitation,1009,30,85,14:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,38,100,31,19,56,2022-07-27,19,Low chance of precipitation,1009,30,86,15:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,15,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,38,100,32,20,55,2022-07-27,17,Low chance of precipitation,1008,30,86,16:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,38,100,31,19,56,2022-07-27,17,Low chance of precipitation,1008,30,86,17:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,37,99,29,18,58,2022-07-27,18,Low chance of precipitation,1008,30,85,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,37,98,27,17,61,2022-07-27,21,Low chance of precipitation,1008,29,84,19:00,1,Good,10,Light Rain Showers,A gentle breeze from the south south east,SSE,SSE,South South Easterly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,36,97,26,16,64,2022-07-27,22,Low chance of precipitation,1008,28,83,20:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,36,35,95,24,15,68,2022-07-27,20,Low chance of precipitation,1008,27,81,21:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,35,94,23,14,71,2022-07-27,16,Low chance of precipitation,1008,27,80,22:00,1,Good,7,Light Cloud,Light winds from the south south east,SSE,SSE,South South Easterly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,94,23,14,73,2022-07-27,14,Low chance of precipitation,1008,27,80,23:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,93,22,14,75,2022-07-28,15,Low chance of precipitation,1009,26,79,00:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,92,21,13,76,2022-07-28,17,Low chance of precipitation,1009,26,78,01:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,33,91,22,14,77,2022-07-28,18,Low chance of precipitation,1009,25,78,02:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,32,90,22,13,78,2022-07-28,16,Low chance of precipitation,1009,25,77,03:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,31,89,21,13,80,2022-07-28,14,Low chance of precipitation,1010,25,76,04:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,31,88,21,13,81,2022-07-28,12,Low chance of precipitation,1010,24,76,05:00,1,Good,2,Partly Cloudy,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,36,31,87,21,13,82,2022-07-28,13,Low chance of precipitation,1010,24,75,06:00,1,Good,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and light winds,7,31,88,22,14,81,2022-07-28,15,Low chance of precipitation,1011,24,76,07:00,1,Good,7,Light Cloud,Light winds from the west,W,W,Westerly,10,6,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,32,90,23,14,77,2022-07-28,16,Low chance of precipitation,1011,25,77,08:00,1,Good,3,Sunny Intervals,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,33,92,24,15,73,2022-07-28,14,Low chance of precipitation,1011,26,79,09:00,1,Good,3,Sunny Intervals,Light winds from the east,E,E,Easterly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Sunny intervals and light winds,3,35,95,25,16,69,2022-07-28,11,Low chance of precipitation,1011,27,81,10:00,1,Good,3,Sunny Intervals,Light winds from the east south east,ESE,ESE,East South Easterly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,36,97,26,16,66,2022-07-28,10,Low chance of precipitation,1011,28,82,11:00,1,Good,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,37,98,28,17,62,2022-07-28,11,Low chance of precipitation,1010,29,84,12:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,37,99,29,18,60,2022-07-28,13,Low chance of precipitation,1010,29,85,13:00,1,Good,7,Light Cloud,A gentle breeze from the south south east,SSE,SSE,South South Easterly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light cloud and a gentle breeze,7,38,100,30,19,58,2022-07-28,15,Low chance of precipitation,1010,30,86,14:00,1,Good,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,38,101,31,19,57,2022-07-28,16,Low chance of precipitation,1010,30,86,15:00,1,Good,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,15,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,38,101,32,20,56,2022-07-28,17,Low chance of precipitation,1010,30,87,16:00,1,Good,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Thundery showers and a gentle breeze,29,38,101,31,19,56,2022-07-28,19,Low chance of precipitation,1010,30,87,17:00,1,Good,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,38,100,30,19,58,2022-07-28,22,Low chance of precipitation,1010,30,86,18:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,37,99,28,17,60,2022-07-28,27,Low chance of precipitation,1010,29,85,19:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Light rain showers and a gentle breeze,10,37,98,26,16,63,2022-07-28,29,Low chance of precipitation,1010,29,84,20:00,1,Good,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,36,97,24,15,67,2022-07-28,26,Low chance of precipitation,1011,28,82,21:00,1,Good,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and a gentle breeze,2,35,96,23,14,71,2022-07-28,20,Low chance of precipitation,1011,27,81,22:00,1,Good,2,Partly Cloudy,A gentle breeze from the south,S,S,Southerly,12,8,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,35,95,22,14,73,2022-07-28,15,Low chance of precipitation,1011,27,80,23:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,12,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,35,94,21,13,75,2022-07-29,15,Low chance of precipitation,1012,27,80,00:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
Partly cloudy and light winds,2,34,93,21,13,77,2022-07-29,17,Low chance of precipitation,1012,26,79,01:00,1,Good,2,Partly Cloudy,Light winds from the south,S,S,Southerly,11,7,2022-07-17T02:04:21-04:00,2022-07-17T02:04:21.982-04:00,4140963,Washington DC
