enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
A clear sky and light winds,0,41,107,24,15,49,2022-07-28,0,Precipitation is not expected,1000,33,92,23:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,23,15,51,2022-07-29,0,Precipitation is not expected,1000,33,91,00:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,23,14,53,2022-07-29,0,Precipitation is not expected,1000,32,90,01:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,23,14,56,2022-07-29,0,Precipitation is not expected,1000,32,90,02:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,22,14,59,2022-07-29,0,Precipitation is not expected,1000,32,89,03:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,107,22,14,62,2022-07-29,0,Precipitation is not expected,1001,31,88,04:00,1,Moderate,0,Clear Sky,Light winds from the south west,SW,SW,South Westerly,10,6,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,22,14,65,2022-07-29,0,Precipitation is not expected,1001,31,88,05:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,10,6,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,42,108,24,15,68,2022-07-29,0,Precipitation is not expected,1001,31,88,06:00,1,Moderate,1,Sunny,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,43,109,26,16,67,2022-07-29,0,Precipitation is not expected,1002,31,89,07:00,1,Moderate,1,Sunny,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,28,17,63,2022-07-29,0,Precipitation is not expected,1002,32,90,08:00,1,Moderate,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,112,29,18,57,2022-07-29,0,Precipitation is not expected,1003,33,92,09:00,1,Moderate,1,Sunny,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,113,33,21,51,2022-07-29,1,Low chance of precipitation,1003,35,95,10:00,1,Moderate,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,15,9,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,114,37,23,47,2022-07-29,1,Low chance of precipitation,1003,36,97,11:00,1,Moderate,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,17,10,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,115,40,25,45,2022-07-29,2,Low chance of precipitation,1002,37,98,12:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,115,41,26,44,2022-07-29,3,Low chance of precipitation,1002,37,98,13:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,115,41,25,44,2022-07-29,3,Low chance of precipitation,1002,37,98,14:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,114,40,25,44,2022-07-29,3,Low chance of precipitation,1002,36,97,15:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,114,38,24,45,2022-07-29,3,Low chance of precipitation,1002,36,97,16:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,113,35,22,46,2022-07-29,3,Low chance of precipitation,1002,36,96,17:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,31,19,47,2022-07-29,2,Low chance of precipitation,1002,35,95,18:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,110,28,17,49,2022-07-29,1,Low chance of precipitation,1003,34,94,19:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,15,9,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,43,109,26,16,50,2022-07-29,1,Low chance of precipitation,1003,34,93,20:00,1,Moderate,0,Clear Sky,A gentle breeze from the south west,SW,SW,South Westerly,14,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,43,109,26,16,50,2022-07-29,0,Precipitation is not expected,1003,34,93,21:00,1,Moderate,0,Clear Sky,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,42,108,26,16,50,2022-07-29,0,Precipitation is not expected,1003,33,92,22:00,1,Moderate,0,Clear Sky,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,26,16,51,2022-07-29,0,Precipitation is not expected,1003,33,92,23:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,26,16,52,2022-07-30,0,Precipitation is not expected,1003,33,91,00:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,107,25,16,54,2022-07-30,0,Precipitation is not expected,1003,33,91,01:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,107,25,16,56,2022-07-30,0,Precipitation is not expected,1003,32,90,02:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,25,15,59,2022-07-30,0,Precipitation is not expected,1003,32,89,03:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,24,15,62,2022-07-30,0,Precipitation is not expected,1004,31,89,04:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,108,24,15,65,2022-07-30,0,Precipitation is not expected,1004,31,88,05:00,1,Moderate,0,Clear Sky,Light winds from the south,S,S,Southerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and light winds,1,43,109,24,15,68,2022-07-30,0,Precipitation is not expected,1005,31,88,06:00,1,Moderate,1,Sunny,Light winds from the south,S,S,Southerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,110,27,17,67,2022-07-30,0,Precipitation is not expected,1005,32,89,07:00,1,Moderate,1,Sunny,A gentle breeze from the south,S,S,Southerly,13,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,112,29,18,63,2022-07-30,0,Precipitation is not expected,1006,33,91,08:00,1,Moderate,1,Sunny,A gentle breeze from the south,S,S,Southerly,14,9,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,112,31,19,57,2022-07-30,0,Precipitation is not expected,1006,34,93,09:00,1,Moderate,1,Sunny,A gentle breeze from the south,S,S,Southerly,16,10,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,113,35,22,51,2022-07-30,2,Low chance of precipitation,1006,35,95,10:00,1,Moderate,1,Sunny,A gentle breeze from the south,S,S,Southerly,17,10,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,46,115,39,24,47,2022-07-30,3,Low chance of precipitation,1005,36,97,11:00,1,Moderate,1,Sunny,A gentle breeze from the south south west,SSW,SSW,South South Westerly,18,11,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,116,42,26,45,2022-07-30,5,Low chance of precipitation,1005,37,98,12:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,116,43,27,44,2022-07-30,7,Low chance of precipitation,1005,37,98,13:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,22,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,115,43,27,44,2022-07-30,8,Low chance of precipitation,1004,37,98,14:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,46,114,42,26,45,2022-07-30,8,Low chance of precipitation,1004,36,97,15:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a moderate breeze,1,45,113,41,25,45,2022-07-30,8,Low chance of precipitation,1004,36,97,16:00,1,Moderate,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,45,112,38,24,46,2022-07-30,7,Low chance of precipitation,1004,35,96,17:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,20,12,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,44,111,34,21,47,2022-07-30,5,Low chance of precipitation,1005,35,95,18:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
Sunny and a gentle breeze,1,43,110,31,19,49,2022-07-30,3,Low chance of precipitation,1005,34,94,19:00,1,Moderate,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,43,109,28,18,50,2022-07-30,2,Low chance of precipitation,1005,34,93,20:00,1,Moderate,0,Clear Sky,A gentle breeze from the south west,SW,SW,South Westerly,15,10,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,42,108,28,17,51,2022-07-30,0,Precipitation is not expected,1005,33,92,21:00,1,Moderate,0,Clear Sky,A gentle breeze from the south south west,SSW,SSW,South South Westerly,14,9,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,42,107,26,16,51,2022-07-30,0,Precipitation is not expected,1005,33,92,22:00,1,Moderate,0,Clear Sky,A gentle breeze from the south south west,SSW,SSW,South South Westerly,13,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and a gentle breeze,0,42,107,25,15,52,2022-07-30,0,Precipitation is not expected,1005,33,91,23:00,1,Moderate,0,Clear Sky,A gentle breeze from the south south west,SSW,SSW,South South Westerly,12,8,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,24,15,55,2022-07-31,0,Precipitation is not expected,1005,32,90,00:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,12,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,24,15,57,2022-07-31,0,Precipitation is not expected,1005,32,89,01:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,23,14,58,2022-07-31,0,Precipitation is not expected,1004,32,89,02:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,106,23,14,60,2022-07-31,0,Precipitation is not expected,1004,31,89,03:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,41,107,23,14,62,2022-07-31,0,Precipitation is not expected,1004,31,88,04:00,1,Moderate,0,Clear Sky,Light winds from the south south west,SSW,SSW,South South Westerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
A clear sky and light winds,0,42,107,22,14,65,2022-07-31,0,Precipitation is not expected,1004,31,88,05:00,1,Moderate,0,Clear Sky,Light winds from the south,S,S,Southerly,11,7,2022-07-17T11:02:11+03:00,2022-07-17T11:02:11.748+03:00,105343,Jeddah
